judul,link,tanggal,deskripsi,teks
[SALAH] Permen Semprot Bikin Banyak Anak Meninggal,https://turnbackhoax.id/2024/10/22/salah-permen-semprot-bikin-banyak-anak-meninggal/,"Oktober 22, 2024","Hasil verifikasi Tempo menunjukkan peristiwa sejumlah siswa keracunan benar terjadi, tepatnya di SD Negeri 39 Kota Palembang. Penyebabnya diduga akibat permen semprot yang dibeli di sekitar sekolah. Namun, tidak ada korban jiwa.","Hasil verifikasi Tempo menunjukkan peristiwa sejumlah siswa keracunan benar terjadi, tepatnya di SD Negeri 39 Kota Palembang. Penyebabnya diduga akibat permen semprot yang dibeli di sekitar sekolah. Namun, tidak ada korban jiwa.Unggahan berisi klaim “banyak anak meninggal karena keracunan spray candy atau permen semprot” merupakan konten yang menyesatkan (misleading content).Pada Rabu (16/10/2024) akun Facebook ‘Repina Btn’ membagikan unggahanvideo[arsip] dengan narasi “banyak anak kecil meninggal akibat permen spray buatan China”.Pengunggah mengeklaim banyak anak meninggal karena keracunanspray candyatau permen semprot. Ia juga menyertakan video yang memperlihatkan suasana rumah sakit yang merawat beberapa anak SD, serta beberapa botol yang diklaim sebagai kemasan permen semprot.Berikut narasi lengkapnya :“Waspada akan anak² ela mili jajanan kilau si vidio te, imander imparahan vidio ituh dengan anak ketuh luare!*_BREAKING NEWS…!!! 😘*ORANG TUA WASPADA. BANYAK ANAK KECIL  MENINGGAL**PERMEN SPRAY BUATAN CHINA Adalah PRODUK Yang SANGAT BERBAHAYA.**MOHON* Jagalah Putra- Putri Anda Agar Hal Seperti ini Tidak Terjadi dan Jangan Lengah Dalam Pengawasan Anda Sebagai Orang Tua.*Bagi pedagang* Mohon Untuk Tidak Menjual Produk ini.Karena Membahayakan Banyak Orang, Terutama Anak Kecil.Silahkan SHARE Ke Group WA Atau ke Orang Agar Mereka Juga Mendapatkan Informasi ini.*Semoga BERMANFAAT* ”Hingga Selasa (22/10/2024), unggahan mendapat 32 tanda suka, 8 komentar, serta dibagikan ulang 3 kali.Pemeriksaan FaktaDisadur dari artikelCek Fakta Tempo.Hasil verifikasi Tempo menunjukkan video tersebut merupakan peristiwa keracunan sejumlah siswa, tepatnya di SD Negeri 39 Kota Palembang. Diduga akibat permen semprot yang dibeli di sekitar sekolah. Namun, tidak ada korban jiwa.Video tersebut serupa dengan video di kanal YouTubeBerita Satu, tayang Kamis (1/8/2024), yang memperlihatkan sejumlah siswa dirawat di IGD rumah sakit Palembang.Berdasarkan arsip beritaTempo, Kepala Dinas Pendidikan Kota Palembang, Adrianus Amri, mengonfirmasi empat siswa dirawat di rumah sakit pada Selasa (30/7/2024) karena dugaan keracunan permen semprot merek QeQe.DilansirKompas, Plt. Kepala BPOM Palembang, Tedy Wirawan, mengatakan permen semprot tersebut diproduksi oleh PT Aneka Anugrah Abadi dan terdaftar di BPOM dengan nomor registrasi MD266631013261. Namun, izin edar permen semprot tersebut sudah kedaluarsa pada 11 April 2023, meski menurut aturan BPOM, produk ini masih bisa dijual hingga dua tahun setelahnya.KesimpulanUnggahan berisi klaim “banyak anak meninggal karena keracunan spray candy atau permen semprot” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Raymondha Elsha)12"
[SALAH] Tentara Perdamaian RI yang Dikirim ke Lebanon Hanya Bisa Bertahan di Bunker,https://turnbackhoax.id/2024/10/22/salah-tentara-perdamaian-ri-yang-dikirim-ke-lebanon-hanya-bisa-bertahan-di-bunker/,"Oktober 22, 2024","Faktanya, foto yang beredar merupakan potongan dokumentasi saat Satgas Yonmek TNI Konga XXIII-R Unifil 2024 mengikuti perayaan HUT ke-79 TNI secara virtual di tengah situasi konflik di Lebanon Selatan.","Faktanya, foto yang beredar merupakan potongan dokumentasi saat Satgas Yonmek TNI Konga XXIII-R Unifil 2024 mengikuti perayaan HUT ke-79 TNI secara virtual di tengah situasi konflik di Lebanon Selatan.Narasi berisi klaim “tentara perdamaian RI yang dikirim ke Lebanon hanya bisa bertahan di bunker” merupakan konten yang menyesatkan (misleading content).Akun X “ProfOnline_id” mengunggahgambar[arsip]pada Rabu (9/10/2024) disertai cuitan:Berikut narasi lengkapnya:Kasian juga tentara perdamaian kita yang dikirim ke Lebanon. Sekarang cuma bertahan di bunker utk menyaksikan serangan Israel.Per Kamis (17/10/2024) konten tersebut sudah menuai hampir 200 ribu tayangan dan dicuitkan ulang lebih dari 170 kali.Pemeriksa FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim tersebut dengan memasukkan gambar ke mesin Google Lens.Hasilnya, diketahui foto tersebut berasal dari potongan video berjudul “Di Tengah Konflik, Pasukan Perdamaian RI di Lebanon Rayakan HUT ke-79 TNI” yang diunggah di kanal YouTube Metro TV.Dokumentasi itu merupakan momen saat Satgas Yonmek TNI Konga XXIII-R Unifil 2024 mengikuti perayaan HUT ke-79 TNI secara virtual di tengah situasi konflik di Lebanon Selatan.KesimpulanNarasi berisi klaim “tentara perdamaian RI yang dikirim ke Lebanon hanya bisa bertahan di bunker” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Yudho Ardi)12"
[SALAH] Ade Armando Babak Belur Akibat Bela Gibran,https://turnbackhoax.id/2024/10/22/salah-ade-armando-babak-belur-akibat-bela-gibran/,"Oktober 22, 2024","Faktanya, tidak ada pemberitaan dari sumber kredibel yang membenarkan Ade Armando babak belur akibat membela Gibran.","Faktanya, tidak ada pemberitaan dari sumber kredibel yang membenarkan Ade Armando babak belur akibat membela Gibran.Video berisi narasi “Ade Armando babak belur akibat bela Gibran” merupakan konten yang menyesatkan (misleading content).Beredarvideo[arsip] dari kanal YouTube “KOPI POLITIK” yang mengeklaim politikus Partai Solidaritas Indonesia (PSI) Ade Armando babak belur akibat membela Gibran Rakabuming.Berikut narasi lengkapnya:MAMPUSS !! SOK-SOKAN BELA GIBRAN FUFUFAFA, ADE ARMANDO BERNASIB TRAGISBREAKING NEWSAUTO BABAK BELURNIAT BELA GIBRAN ADE ARMANDO BERNASIB TRAGISKlaim diperkuat dengan sampul foto (thumbnail) yang menampilkan Ade Armando babak belur di tengah kerumunan massa. Sejak diunggah Jumat (4/10/2024), video tersebut per Minggu (20/10/2024) telah ditonton lebih dari 11 ribu kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) pertama-tama menelusuri kebenaran klaim dengan memasukkan kata kunci “Ade Armando babak belur akibat bela Gibran” ke mesin pencarian Google.Hasilnya, tidak ditemukan informasi tentang Ade Armando babak belur akibat membela Gibran.TurnBackHoax kemudian menelusuri sampul foto video itu dengan menggunakan Google Lens. Diketahui, foto berasal dari momen Ade Armando menjadi korban pengeroyokan saat hadir di tengah demo di depan gedung DPR RI pada April 2022.Gambar asli dimuat dalam pemberitaanayobandung.comberjudul “Fakta Demo 11 April 2022: Ribuan Mahasiswa Hadir di Gedung DPR RI, 4 Tuntutan hingga Ade Armando Babak Belur”.Dari pengamatan TurnBackHoax, video berdurasi 11 menit 13 detik itu hanya menampilkan cuplikan dari beberapa peristiwa yang tidak saling berhubungan, salah satunya komentarAde Armandomengenai akun KaskusFufufafayang diduga milikGibran.Narasi itu bersumber dari pemberitaan ayoindonesia.com “Dinilai Tak Punya Adab, Ade Armando Sebut Pemilik Akun Fufufafa Kurang Ajar tapi Bukan Kejahatan” yang tayang Kamis (3/10/2024).KesimpulanVideo berisi narasi “Ade Armando babak belur akibat bela Gibran” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Pekik Jalu Utomo)12"
[SALAH] Open Recruitment Bank Tabungan Negara (BTN) 2024,https://turnbackhoax.id/2024/10/21/salah-open-recruitment-bank-tabungan-negara-btn-2024/,"Oktober 21, 2024",Informasi yang beredar bukan berasal dari akun resmi BTN.,"Informasi yang beredar bukan berasal dari akun resmi BTN.Unggahan akun Facebook “Pt Bank Tabungan Negara” berisi informasi lowongan kerja merupakan konten palsu (fabricated content) untuk modus penipuan.Akun Facebook “Pt Bank Tabungan Negara” pada Selasa (15/10/2024) membagikan unggahangambar[arsip] berisi informasi lowongan pekerjaan dari Bank Tabungan Negara (BTN) sebagai berikut:“OPEN RECRUITMENTTAHUN 2024PT. BANK TABUNGAN NEGARASilahkan Daftarkan Diri Anda Pak/Bu…”Pengunggah juga menyertakan tautan untuk mendaftar lowongan pekerjaan tersebut. Hingga Minggu (20/10/2024), unggahan telah disukai sekitar 20 akun.Pemeriksaan FaktaPertama-tama, tim pemeriksa fakta Mafindo (TurnBackHoax) melakukan penelusuran dengan memeriksa tautan dalam unggahan. Hasilnya, diketahui tautan tersebut tak mengarah ke laman resmi rekrutmen BTN (https://recruitment.btn.co.id/).BTN telah memberi peringatan mengenai potensi penipuan lowongan kerja yang mengatasnamakan perusahaan.Lowongan pekerjaan PT Bank Tabungan Negara (Persero) Tbk. diumumkan melalui akun resmi perusahaan, melalui website karir maupun media sosial (Instagram @bankbtn.career).Adapun pengumuman resmi mengenai rekrutmen hanya melalui email corporate dengan domain @btn.co.id dan sms blast corporate.KesimpulanUnggahan akun Facebook “Pt Bank Tabungan Negara” berisi informasi lowongan kerja merupakan konten palsu (fabricated content) untuk modus penipuan.(Ditulis oleh Raymondha Elsha)12"
"[PENIPUAN] Raffi Ahmad Giveaway, dari Susun Kata sampai Transfer Ratusan Juta",https://turnbackhoax.id/2024/10/21/penipuan-raffi-ahmad-giveaway-dari-susun-kata-sampai-transfer-ratusan-juta/,"Oktober 21, 2024","Akun TikTok “raffiahmad_bagibagii” dan seluruh unggahannya adalah konten tiruan (impostor content), merupakan modus penipuan yang mencatut nama artis.","Dari hasil penyisiran di akun TikTok resmi Raffi Ahmad “raffi_nagita”, tak ditemukan konten giveaway dengan susun kata atau penawaran transfer ratusan juta.Akun TikTok “raffiahmad_bagibagii” dan seluruh unggahannya adalah konten tiruan (impostor content), merupakan modus penipuan yang mencatut nama artis.Sejak Selasa (15/10/2024), Tim Pemeriksa Fakta Mafindo (TurnBackHoax) menemukan akunTikTok“raffiahmad_bagibagii” [arsip] berisi empat video. Keseluruhan konten menginformasikan adanya giveaway dari Raffi Ahmad dengan cara beragam, mulai dari permainan susun kata hingga transfer langsung tanpa diundi.Di bagian bio profil terdapat tautan nomor WhatsApp disertai narasi:kirimksn jawaban kalian ke WhatsApp☎️ admin klik disini ⤵️wa[dot]me/message/5Z2H2RTV2M7CBPer Senin (18/10/2024) akun ini diikuti lebih dari 17 ribu pengguna dan disukai hampir 30 ribu akun.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) melakukan pencarian di akun TikTok resmi milik Raffi Ahmad, “raffi_nagita”. Hasilnya, di akun bercentang biru dengan pengikut lebih dari 15 juta itu, tak ada video atau konten yang serupa dengan unggahan akun TikTok “raffiahmad_bagibagii”.Raffi Ahmad pun tak pernah mengadakan giveaway dengan cara-cara yang dijabarkan dalam video di akun TikTok “raffiahmad_bagibagii”.KesimpulanAkun TikTok “raffiahmad_bagibagii” dan seluruh unggahannya adalah konten tiruan (impostor content), merupakan modus penipuan yang mencatut nama artis.(Ditulis oleh Vendra Panji)12"
[PENIPUAN] Hotman Paris Bikin Giveaway Rp30 Juta di TikTok,https://turnbackhoax.id/2024/10/21/penipuan-hotman-paris-bikin-giveaway-rp30-juta-di-tiktok/,"Oktober 21, 2024",Akun TikTok “hotmann.paris_official” tersebut termasuk dalam konten tiruan (impostor content) yang berpotensi menjadi modus penipuan online.,"Tidak ada unggahan tentang giveaway dalam akun TikTok resmi milik Hotman Paris (drhotmanparisofficial).Akun TikTok “hotmann.paris_official” tersebut termasuk dalam konten tiruan (impostor content) untuk modus penipuan online.Sejak Sabtu (21/9/2024), beredarvideo[arsip] TikTok dari akun “hotmann.paris_official” yang berisi klaim Hotman Paris mengadakan giveaway Rp30 juta. Berikut narasi dalam unggahan:Bagi yang mempunyai Rekening di Bawah ini Bang Hotman TF Rp.30.000.000.00.-Juta Cash sekarang jugaSumber: TikTokhttps://ghostarchive.org/archive/lhlXi(arsip)Per Minggu (20/10/2024) unggahan disukai lebih dari 42 akun dan dibagikan ulang sekitar 100 kali.Pemeriksaan FaktaTim pemeriksa fakta Mafindo (TurnBackHoax) menelusuri akun TikTok resmi milik Hotman Paris, yakni “drhotmanparisofficial”. Tidak ada unggahan tentang giveaway dalam akun TikTok tersebut.Sebelumnya, lewat Instagram pribadinya, Hotman Paris pernah menegaskan dirinya tak pernah mengadakan giveaway di media sosial manapun. TurnBackHoax pada Agustus lalu juga meluruskan klaim serupa lewat artikel [PENIPUAN] Hotman Paris Berbagi Uang untuk Modal Usaha.KesimpulanAkun TikTok “hotmann.paris_official” dan seluruh unggahannya merupakan konten tiruan (impostor content) untuk modus penipuan dengan mencatut nama Hotman Paris.(Ditulis oleh Vendra Panji)12"
[PENIPUAN] Sri Mulyani Mau Transfer Rp50 Juta untuk Modal Usaha,https://turnbackhoax.id/2024/10/21/penipuan-sri-mulyani-mau-transfer-rp50-juta-untuk-modal-usaha/,"Oktober 21, 2024",Video yang menginformasikan tentang Sri Mulyani akan bagi-bagi uang Rp50 juta itu merupakan konten tiruan (impostor content) untuk modus penipuan.,"Informasi tersebut bukan berasal dari akun media sosial resmi milik Sri Mulyani.Video yang menginformasikan tentang Sri Mulyani akan bagi-bagi uang Rp50 juta itu merupakan konten tiruan (impostor content) untuk modus penipuan.Sejak Selasa (15/10/2024), di TikTok beredarvideo[arsip] dari akun “srimulyaninew” yang menginformasikan tentang Sri Mulyani akan bagi-bagi uang Rp50 juta.Berikut transkrip audionya:Assalamualaikum warahmatullahi wabarakatuh Indonesia saya Sri Mulyani selaku Menteri Keuangan Indonesia berjanji yang melihat video ini saya akan bantu untuk kamu saya akan transfer 50 juta untuk modal usaha atau jangan dipakai untuk foya-foya syaratnya mudah hanya Tekanlah dan bagikan postingan ini ke teman tiktok kalian Saya akan kirimkan sudah anda bagikanSumber: TikTokhttps://ghostarchive.org/archive/lhlXi(arsip)Per Minggu (20/10/2024) video tersebut memperoleh 126 tanda suka dan dibagikan ulang lebih dari 300 kali.Pemeriksaan FaktaDari penelusuran tim pemeriksa fakta Mafindo (TurnBackHoax) di akun X resmi milik Sekretariat Jenderal Kementerian Keuangan (setjenkemenkeu), diketahui bahwa Sri Mulyani hanya memiliki dua akun media sosial, yakni Instagram “smindrawati” dan Facebook “Sri Mulyani Indrawati”.TurnBackHoax kemudian menelusuri keaslian audio unggahan akun Instagram “srimulyaninew” melalui laman Resemble.ai. Hasilnya, potensi audio tersebut dibuat dengan kecerdasan buatan (artificial intelligence/AI) mencapai lebih dari 90%.KesimpulanVideo yang menginformasikan tentang Sri Mulyani akan bagi-bagi uang Rp50 juta itu merupakan konten tiruan (impostor content) untuk modus penipuan.(Ditulis oleh Vendra Panji)12"
[SALAH] Cara Hilangkan Flek Hitam dan Putihkan Wajah Pakai Micin,https://turnbackhoax.id/2024/10/21/salah-cara-hilangkan-flek-hitam-dan-putihkan-wajah-pakai-micin/,"Oktober 21, 2024",Penggunaan micin dalam perawatan wajah justru bisa mengakibatkan permasalahan kulit.,"Penggunaan micin dalam perawatan wajah justru bisa mengakibatkan permasalahan kulit.Video yang berisi “cara menghilangkan flek wajah dan memutihkan wajah dengan micin” merupakan konten yang menyesatkan (misleading content).Akun Facebook “EffaEffa” pada Kamis (10/10/2024) mengunggahvideo[arsip] mengenai cara menghilangkan flek hitam dan memutihkan wajah menggunakan campuran micin dan jeruk peras.Berikut narasi lengkapnya“ Wajah putih seumur hidup dengan 2 bahan dapur. Begini cara menghilangkan flek hitam dengan micin”.Per Senin (19/10/2024), unggahan ini sudah disukai lebih dari 5.000 pengguna, dikomentari 479 kali, serta dibagikan lebih dari 480 kali.Pemeriksaan FaktaTim pemeriksa fakta menelusuri informasi tentang penggunaan micin untuk wajah ke mesin pencarian Google. Hasilnya, terdapat artikel yang sudah membahas klaim tersebut.Dilansir darikompas.com, Dokter Spesialis Kulit dan Kelamin sekaligus Dosen Ilmu Kesehatan Kulit dan Kelamin di Fakultas Kedokteran Universitas Jenderal Soedirman Ismiralda menyampaikan micin tidak disarankan sebagai bahan perawatan kulit.“Penggunaan micin, madu, susu, dan beberapa bahan lainnya itu menimbulkan kontradiksi,” kata Ismiralda kepada Kompas, Jumat (7/4/2023).Sumber lain, yakni Dokter Spesialis Kulit Dr. Margaretha Indah Maharani, SpKK, FINSDV, FAADV, menyebut klaim tentang micin bisa memutihkan wajah adalah mitos.Dalam keterangannya kepadakompas.com, Kamis (1/2/2022), belum ada penelitian valid untuk mendukung gagasan tersebut.“(Micin) tidak diformulasikan untuk kulit. Kalaupun ada zat aktif, itu tidak bisa menembus kulit karena molekulnya besar. Apabila micin dosis tinggi dibalurkan ke wajah, kulit bisa jadi iritasi, meradang, memerah, dan bekasnya jadi hitam,” pungkasnya.KesimpulanVideo yang berisi “cara menghilangkan flek wajah dan memutihkan wajah dengan micin” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Amanda Rahma)12"
[PENIPUAN] Ivan Gunawan Bagi-Bagi Rp20 untuk Modal Usaha dan Bayar Utang,https://turnbackhoax.id/2024/10/21/penipuan-ivan-gunawan-bagi-bagi-rp20-untuk-modal-usaha-dan-bayar-utang/,"Oktober 21, 2024",Video yang beredar merupakan konten buatan AI.,"Video yang beredar merupakan konten buatan AI.Unggahan video dan narasi “Ivan Gunawan bagikan 20 juta untuk modal usaha dan bayar utang” adalah konten palsu (fabricated content).Beredarvideo reels[arsip] dari akun Instagram “berbagiuang2023” yang menampilkan Ivan Gunawan ingin membagikan uang Rp20 juta. Berikut narasi lengkapnya:“Langsung Saja Yang Ingin Dibantu Hubungi Nomor WhatsApp Kami 😇  📠0852-7340-9893”“semoga bermanfaat buat keluarga kamu. semoga berkah”“saya berjanji bagi yang lihat video ini akan saya bantu untuk kamu akan saya transfer 20.000.000 ya. Ini untuk modal usaha atau bayar hutang. Ingat jangan untuk foya-foya ya. Syaratnya sangat mudah sekali cukup tekan love dan tanda panah akan saya bantu kirim. Ini real amanah, semoga bisa bantu ekonomi keluarga kamu.bagi yang menemukan video tersebut untuk modal usaha dan bayar hutang.Dalam takarir terdapat narasi yang menginformasikan warganet agar menghubungi nomor WhatsApp (WA) untuk mendapatkan bantuan.Sejak diunggah Rabu (9/10/2024) hingga Senin (21/10/2024), konten tersebut telah disukai lebih dari 8.700 ribu akun, ditayangkan 427 ribu kali, dan dibanjiri 3.300-an komentar. Tak sedikit komentar yang mempercayai video ini.Pemeriksaan FaktaTim Pemeriksa fakta Mafindo (TurnBackHoax) semula mengunduh video tersebut kemudian mengunggahnya ke laman pendeteksi AIHive Moderation.Hasilnya, kemungkinan konten itu dibuat oleh kecerdasan buatan (artificial intelligence/AI) mencapai 98,4%.Dari penelusuran di akunInstagramasli dari Ivan Gunawan juga tidak ditemukan adanya informasi mengenai pemberian bantuan Rp20 juta untuk modal usaha atau pembayaran utang itu.Nama Ivan Gunawan sering dicatut untuk konten dari modus penipuan. Sebelumnya, TurnBackHoax juga telah meluruskan klaim serupa lewat artikel “[PENIPUAN] Ivan Gunawan Giveaway 50 Juta Khusus Follower yang Berusia 40 Tahun”.KesimpulanUnggahan video dan narasi “Ivan Gunawan bagikan 20 juta untuk modal usaha atau bayar utang” adalah konten palsu (fabricated content).(Ditulis oleh Moch. Marcellodiansyah)12"
[SALAH] Permadi Arya (Abu Janda) Jadi Wamenag Urusan Intoleransi Agama,https://turnbackhoax.id/2024/10/21/salah-permadi-arya-abu-janda-jadi-wamenag-urusan-intoleransi-agama/,"Oktober 21, 2024",Tidak ada nama Permadi Arya dalam daftar calon menteri yang dipanggil Prabowo hari Senin (14/10/2024) dan Selasa (15/10/2024).,"Tidak ada nama Permadi Arya dalam daftar calon menteri yang dipanggil Prabowo hari Senin (14/10/2024) dan Selasa (15/10/2024).Video yang beredar merupakan potongan momen saat Permadi Arya makan siang bersama Prabowo pada September 2023.Narasi berisi klaim “Permadi Arya menjadi menteri maupun wakil menteri dalam pemerintahan Presiden Prabowo” merupakan konten yang menyesatkan (misleading content).Akun X “Obed R.W. Nadeak” pada Selasa (15/10/2024) mengunggahvideo[arsip] berisi momen kebersamaan antara Prabowo Subianto dengan Permadi Arya (pegiat media sosial yang juga dikenal sebagai Abu Janda).Cuitan tersebut disertai narasi:“Permadi Arya, kandidat Wamenag khusus urus intoleransi beragama di Indonesia. Menyala Presiden Prabowo 🤗 🇮🇩”“Mentri Agama Permadi arya alias abu janda, paling cocok itu dah buat hapus intoleransi beragama di Indonesia”Warganet lain, salah satunya akun “M26165Kalong” [arsip] juga memberikan reaksi yang seolah percaya Permadi Arya akan masuk sebagai Wakil Menteri Agama (Wamenag) dalam pemerintahan Presiden Prabowo.Sementara, akun “Tekarok 007” [arsip] pada Rabu (16/9/2024) menyebut Permadi Arya akan menjadi Menteri Agama.Unggahan “Obed R.W. Nadeak” per Senin (21/10/2024) disukai sekitar 1.500 akun, ditonton lebih dari dua juta kali, dan dikomentari sekitar 1.000 akun. Mayoritas percaya dengan informasi Permadi Arya akan menjadi Wamenag.Pemeriksaan FaktaTim Pemeriksa fakta Mafindo (TurnBackHoax) semula mencari daftar nama yang dipanggil presiden Prabowo pada Senin (14/10/2024) dan Selasa (15/10/2024). Dilansir dari laporanDetik.com, Permadi Arya tidak termasuk dalam daftar calon menteri di pemerintahan Presiden Prabowo.Berdasarkan penelusuran gambar denganGoogle Lens, diketahui video unggahan akun X “Obed R.W. Nadeak” serupa dengan dokumentasi yang tayang dirilpolitik.comdankontenislam.com.Konteks asli video tersebut adalah momen Permadi Arya makan siang bersama Prabowo pada September 2023.KesimpulanNarasi berisi klaim “Permadi Arya menjadi menteri maupun wakil menteri dalam pemerintahan Presiden Prabowo” merupakan konten yang menyesatkan (misleading content).(Ditulis oleh Moch. Marcellodiansyah)12"
